player_id,player_name,specific_position,specific_position_consistency_at5,topk_neighbors,topk_neighbor_categories
25829,P. Lasne,CM,0.6,"R. Freuler, Thiago Maia, H. Aouar, B. Matuidi, Saúl","CM, CDM, CM, CDM, CM"
25835,F. Sammaritano,LW,0.2,"J. King, R. Cabella, J. Ayew, I. Bebou, J. Brandt","ST, CAM, ST, RW, LW"
25846,Y. Andreu,LB,1.0,"C. Daniels, De La Bella, M. Ostrzolek, M. Poundjé, F. Touré","LB, LB, LB, LB, LB"
25849,F. Ghoulam,LB,1.0,"José Ángel, B. Davies, R. Bertrand, David Juncà, A. Kolarov","LB, LB, LB, LB, LB"
25854,K. Zouma,CB,1.0,"B. Pavard, S. De Maio, A. Mariappa, V. Lindelöf, J. Gouweleeuw","CB, CB, CB, CB, CB"
25859,I. Diomandé,CDM,0.2,"M. Yoshida, Dante, D. Da Silva, R. Khedira, W. Reid","CB, CB, CB, CDM, CB"
25860,M. Gradel,LW,1.0,"F. Kostić, M. Depay, I. Perišić, D. Perotti, Ivi","LW, LW, LW, LW, LW"
25861,J. Guilavogui,CDM,0.4,"E. Dier, D. Stephens, I. Radovanović, S. Lobotka, M. Vecino","CB, CM, CDM, CM, CDM"
25864,L. Perrin,CB,1.0,"Sergi Gómez, Ximo Navarro, B. Nuytinck, Pedro Mendes, Dante","CB, CB, CB, CB, CB"
25867,P. Aubameyang,ST,1.0,"G. Simeone, J. Calleri, D. Zapata, E. Sala, J. Vardy","ST, ST, ST, ST, ST"
25878,T. Heurtaux,CB,1.0,"M. Mantovani, F. Lejeune, A. Gamberini, Sergi Gómez, P. Baysse","CB, CB, CB, CB, CB"
25883,J. Sorbon,CB,1.0,"J. Alonso, C. Schindler, L. Dunk, R. Thomas, P. Djilobodji","CB, CB, CB, CB, CB"
25888,F. Fajr,RW,0.0,"Koke, A. Mooy, Álex Granell, D. Payet, Campaña","CM, CM, CM, CAM, CM"
25889,R. Hamouma,RW,0.8,"M. Ritchie, Á. di María, J. Guðmundsson, S. Verdi, I. Mbenza","RW, RW, RW, RW, ST"
25891,B. Nivet,CAM,0.6,"David Silva, J. Allen, G. Kakuta, J. Rodríguez, Pablo Fornals","CAM, CM, ST, CAM, CAM"
25898,M. Niang,LW,1.0,"L. Bittencourt, T. Inui, P. Sisto, Gonçalo Guedes, Richarlison","LW, LW, LW, LW, LW"
25919,J. Palmieri,LB,1.0,"M. Gobbi, C. Günter, Kévin Rodrigues, O. Wendt, Aarón","LB, LB, LB, LB, LB"
25923,N. de Préville,LW,0.0,"K. Toko Ekambi, J. Ayew, Joaquín, R. Rodelin, Isco","ST, ST, RW, ST, CAM"
25937,F. Bellugou,CDM,0.6,"D. Stephens, Javi Castellano, Rubén Pérez, P. Bargfrede, Rodri","CM, CDM, CDM, CDM, CM"
25939,M. Diallo,CDM,0.8,"San José, Oriol Romeu, A. Doucouré, J. Aholou, W. Ndidi","CM, CDM, CDM, CDM, CDM"
25942,G. Imbula,CM,0.4,"G. Xhaka, M. Badelj, A. Rabiot, N. Kanté, Fernandinho","CM, CDM, CM, CDM, CDM"
25943,C. Kerbrat,CB,1.0,"M. Jørgensen, C. Yamberé, J. Giraudon, Luis Hernández, Djené","CB, CB, CB, CB, CB"
25947,B. Sankoh,CDM,0.6,"D. Stephens, J. Guilavogui, E. Dier, Rubén Pérez, A. Zambo Anguissa","CM, CDM, CB, CDM, CDM"
25950,A. Knockaert,RW,1.0,"F. Thauvin, Iago Falqué, N. El Zhar, Fede Cartabia, Lucas Vázquez","RW, RW, RW, RW, RW"
25957,K. Adénon,CB,1.0,"B. Koné, F. Lejeune, A. Gamberini, Ahmed Hegazy, Rodrigo Ely","CB, CB, CB, CB, CB"
25990,M. Deplagne,RB,1.0,"B. Bereszyński, Bruno Saltor, Martín, R. Rosales, Hugo Mallo","RB, RB, RB, RB, RB"
25993,Hilton,CB,1.0,"S. de Vrij, K. Vogt, M. Caldara, H. Badstuber, N. Burdisso","CB, CB, CB, CB, CB"
25995,B. Stambouli,CB,1.0,"C. Yamberé, J. Koundé, Rafael Tolói, K. Akpoguma, M. Veljkovic","CB, CB, CB, CB, CB"
25999,R. Cabella,CAM,0.2,"A. Harit, M. Lanzini, Koke, J. Ayew, A. Mooy","RW, CAM, CM, ST, CM"
26000,B. Dabo,CM,1.0,"B. André, T. Rincón, V. Darida, R. Cohade, J. Martin","CM, CM, CM, CM, CM"
26008,S. Camara,ST,1.0,"M. Konaté, E. Sala, E. Rivière, E. Crivelli, A. Galabinov","ST, ST, ST, ST, ST"
26010,O. Giroud,ST,1.0,"E. Džeko, R. Lewandowski, Y. Sanogo, D. Gayle, M. Icardi","ST, ST, ST, ST, ST"
26021,S. Falette,CB,1.0,"D. Congré, A. Diallo, Ş. Radu, Samir, D. Heintz","CB, CB, CB, CB, CB"
26024,W. Lautoa,CDM,0.0,"A. Masiello, D. Heintz, Íñigo Martínez, P. Martinez, C. Söyüncü","CB, CB, CB, LB, CB"
26032,C. Doukouré,CDM,0.4,"E. Skhiri, M. Vecino, L. Lerager, M. Verratti, J. Livermore","CDM, CDM, CM, CM, CM"
26042,K. Monnet-Paquet,LW,0.8,"A. Thomasson, Cristian Tello, C. Atsu, K. Toko Ekambi, L. Ocampos","LW, LW, LW, ST, LW"
26044,G. Sunu,RW,0.4,"L. Bailey, Douglas Costa, I. Bebou, F. Tait, T. Hazard","LW, LW, RW, RW, LW"
26055,J. Ielsch,LB,0.0,"P. Hetemaj, A. Stoian, K. Linetty, Saúl, B. Matuidi","CM, LW, CM, CM, CDM"
26065,J. Martin,CM,1.0,"B. André, Sergi Darder, C. Aránguiz, J. Cork, T. Rincón","CM, CM, CM, CM, CM"
26069,H. Bazile,LW,0.6,"L. Bailey, A. Januzaj, T. Hazard, E. Thommy, R. Fraser","LW, RW, LW, LW, RW"
26086,I. Traoré,CB,1.0,"A. Rami, K. Glik, K. Long, P. Gouano, K. Mangane","CB, CB, CB, CB, CB"
26100,N. Sliti,LW,0.2,"Philippe Coutinho, Luis Alberto, A. Ljajić, A. Kramarić, G. Caprari","LW, ST, CAM, ST, ST"
26115,S. Sané,CB,1.0,"D. Da Silva, Rodrigo Ely, J. Tomkins, Dante, M. Andreolli","CB, CB, CB, CB, CB"
26120,T. Mangani,CM,1.0,"J. Veretout, M. Arnold, Álex Granell, T. Carroll, Koke","CM, CM, CM, CM, CM"
26124,B. Jeannot,ST,0.8,"Joselu, A. Ioniţă, R. Rodelin, M. Trotta, M. Uth","ST, CM, ST, ST, ST"
26134,P. Gouano,CB,1.0,"K. Glik, A. Rami, J. Bruma, E. Bailly, David López","CB, CB, CB, CB, CB"
26135,M. Le Marchand,CB,0.8,"L. Hernández, R. Bensebaini, B. Dibassy, Diego González, A. Diallo","CB, CB, LB, CB, CB"
26138,J. Rivierez,RB,1.0,"I. M'baye, J. Ikoko, V. Rosier, I. Cissokho, N. Elvedi","RB, RB, RB, RB, RB"
26150,R. Mahrez,RW,0.8,"Samu Castillejo, X. Shaqiri, Iago Falqué, Malcom, D. Wass","RW, RW, RW, RW, CM"
26167,C. Beauvue,ST,1.0,"A. Niane, E. Rivière, S. Haller, Rodrigo, A. Griezmann","ST, ST, ST, ST, ST"
26196,D. Sidibé,RB,1.0,"T. Gebre Selassie, Daniel Carvajal, F. Guilbert, E. Hysaj, P. Verhaegh","RB, RB, RB, RB, RB"
26265,V. Manceau,RB,1.0,"J. Korb, O. El Hajjam, Hugo Mallo, Zaldúa, Y. Sabaly","RB, RB, RB, RB, RB"
26276,N. Pallois,CB,1.0,"B. Mee, N. Aké, F. Acerbi, C. Hérelle, J. Vuković","CB, CB, CB, CB, CB"
26285,A. Gonçalves,CM,0.0,"M. Lazzari, A. Candreva, De Marcos, Bellerín, Rubén Peña","RW, RW, RB, RB, RB"
26307,A. Mandi,CB,1.0,"M. Ginter, J. Tah, I. Diop, Luis Hernández, J. Koundé","CB, CB, CB, CB, CB"
26311,R. Amalfitano,CM,0.4,"C. Aránguiz, M. Badelj, R. Gagliardini, S. N'Zonzi, M. Noble","CM, CDM, CDM, CDM, CM"
26314,L. Deaux,CDM,0.2,"J. Martin, J. Cork, T. Delaney, D. Demme, C. Aránguiz","CM, CM, CM, CDM, CM"
26327,I. Saadi,ST,0.8,"Roberto Firmino, J. Lingard, M. Antenucci, D. Falcinelli, Rodrigo","ST, CAM, ST, ST, ST"
26332,P. Baysse,CB,1.0,"C. Jullien, N. Aké, C. Schindler, R. Thomas, Víctor Ruíz","CB, CB, CB, CB, CB"
26368,A. Bamba,RB,0.0,"E. Seka, Cuco Martina, Bernardo, Javi Manquillo, D. Brosinski","CB, LB, LB, LB, LB"
26373,S. Souprayen,LB,0.8,"L. Hernández, Dani Castellano, F. Ricca, C. Traoré, Rubén Duarte","CB, LB, LB, LB, LB"
26374,C. Varrault,CB,1.0,"Luis Hernández, J. Lascelles, C. Kerbrat, N. N'Koulou, J. Giraudon","CB, CB, CB, CB, CB"
26381,B. Corgnet,CAM,0.4,"R. Nainggolan, L. Stindl, D. Didavi, Eraso, A. Iwobi","CM, ST, CAM, CAM, LW"
26384,G. Kakuta,ST,0.2,"C. Eriksen, R. Nainggolan, R. de Paul, D. Didavi, T. Cleverley","CAM, CM, ST, CAM, CM"
26389,Y. Sankharé,CM,0.8,"R. Freuler, D. Pröpper, Thiago Maia, P. Lasne, R. Mandragora","CM, CM, CDM, CM, CM"
26399,D. Da Silva,CB,1.0,"M. Yoshida, S. Sané, J. Tomkins, Dante, Pedro Mendes","CB, CB, CB, CB, CB"
26414,G. N'Gosso,CDM,0.6,"I. Radovanović, L. Tousart, J. Aholou, D. Stephens, S. Lobotka","CDM, CDM, CDM, CM, CM"
26433,J. Cordoval,RB,1.0,"O. El Hajjam, J. Ward, Zaldúa, V. Manceau, J. Korb","RB, RB, RB, RB, RB"
26495,G. Bong,LB,1.0,"De La Bella, C. Traoré, Rubén Duarte, Y. Andreu, Douglas Santos","LB, LB, LB, LB, LB"
26498,K. Lala,RB,1.0,"V. Rosier, J. Ikoko, D. D'Ambrosio, A. Smith, L. Klostermann","RB, RB, RB, RB, RB"
26499,A. Masuaku,LB,0.4,"J. Lukaku, D. Alaba, J. Mojica, R. Bertrand, D. Laxalt","LW, LB, LW, LB, LW"
26508,R. Cohade,CM,0.6,"N. Barella, A. Barák, Fabián, S. Missiroli, E. Skhiri","CM, ST, CM, CM, CDM"
26512,M. Dossevi,RW,1.0,"A. Candreva, Malcom, F. Thauvin, X. Shaqiri, Pablo Sarabia","RW, RW, RW, RW, RW"
26518,C. Sánchez,CDM,0.8,"Rodri, L. Tousart, I. Radovanović, E. Pulgar, Lucas Leiva","CM, CDM, CDM, CDM, CDM"
26528,R. Genevois,CB,0.8,"S. Francis, C. Dawson, Edgar Ié, G. Mercado, D. Biraschi","CB, RB, CB, CB, CB"
26539,P. Oniangué,CM,1.0,"L. Lerager, M. de Roon, M. Parolo, A. Poli, S. Khedira","CM, CM, CM, CM, CM"
26543,J. Blayac,ST,1.0,"R. Falcao, Y. Poulsen, Aduriz, G. Simeone, D. Zapata","ST, ST, ST, ST, ST"
26604,Y. Salibur,RW,1.0,"A. Townsend, X. Shaqiri, Iago Falqué, F. Thauvin, Malcom","RW, RW, RW, RW, RW"
26610,D. Sakho,ST,1.0,"G. Simeone, Aduriz, E. Sala, S. Mounié, J. Calleri","ST, ST, ST, ST, ST"
26633,A. Souquet,RB,1.0,"B. Bereszyński, R. Rosales, Hugo Mallo, O. El Hajjam, H. Traoré","RB, RB, RB, RB, RB"
26638,K. Toko Ekambi,ST,0.8,"N. de Préville, R. Palacio, T. Werner, J. King, J. Ayew","LW, ST, ST, ST, ST"
26652,D. Wass,CM,0.0,"Iago Falqué, Samu Castillejo, R. Mahrez, A. Knockaert, Malcom","RW, RW, RW, RW, RW"
26945,M. Poundjé,LB,1.0,"José Ángel, Kévin Rodrigues, Y. Andreu, A. Kolarov, L. Augustinsson","LB, LB, LB, LB, LB"
26956,N. Benezet,LW,0.6,"D. Payet, J. Brandt, Joaquín, T. Lemar, T. Hazard","CAM, LW, RW, LW, LW"
27354,Júlio Tavares,ST,1.0,"J. Calleri, I. Santini, E. Sala, P. Aubameyang, N. Füllkrug","ST, ST, ST, ST, ST"
27646,P. Capelle,CM,0.4,"R. Cabella, F. Tait, J. Kurtič, A. Ioniţă, J. Bamba","CAM, RW, CM, CM, RW"
27955,G. Laborde,ST,0.8,"M. Antenucci, Rodrigo, Raffael, J. Lingard, D. Zapata","ST, ST, ST, CAM, ST"
27958,T. Pellenard,LB,1.0,"Rubén Duarte, C. Daniels, Luisinho, O. Haddadi, De La Bella","LB, LB, LB, LB, LB"
28115,N. Fekir,CAM,0.2,"P. Lees Melou, Joan Jordán, Eraso, M. Kruse, G. Kakuta","CM, CM, CAM, ST, ST"
28117,R. Ghezzal,RW,1.0,"F. Thauvin, Suso, Malcom, O. Dembélé, Iago Falqué","RW, RW, RW, RW, RW"
28122,Y. Benzia,CAM,0.2,"Jonathan Viera, M. Kruse, E. Çolak, N. Keïta, Thiago Mendes","CM, ST, CAM, CM, CM"
28123,C. N'Jie,ST,0.8,"K. Toko Ekambi, M. Arnautović, T. Hazard, R. Palacio, T. Werner","ST, ST, LW, ST, ST"
28230,A. Tameze,CDM,0.8,"Sergio Busquets, Lucas Leiva, M. Badelj, Fernandinho, Rodri","CDM, CDM, CDM, CDM, CM"
28232,I. Amadou,CDM,0.4,"L. Bonucci, I. Radovanović, Rodri, S. Mustafi, M. Hasebe","CB, CDM, CM, CB, CDM"
28291,T. Bakayoko,CDM,0.0,"A. Bertolacci, R. Mandragora, R. Freuler, J. Veretout, A. Rabiot","CM, CM, CM, CM, CM"
28292,A. Doucouré,CDM,0.4,"N. Kanté, A. Touré, T. Rincón, Sergi Darder, C. Aránguiz","CDM, CDM, CM, CM, CM"
28314,C. Hérelle,CB,1.0,"M. Sakho, N. Aké, B. Mee, L. Dunk, C. Jullien","CB, CB, CB, CB, CB"
28335,R. Aguilar,RB,1.0,"H. Sakai, Y. Sabaly, J. Ikoko, F. Cacciatore, M. Bauer","RB, RB, RB, RB, RB"
28528,J. Ikoko,RB,1.0,"V. Rosier, K. Lala, R. Aguilar, H. Sakai, L. Klostermann","RB, RB, RB, RB, RB"
28529,Y. Sabaly,RB,0.8,"F. Cacciatore, H. Hateboer, F. Guilbert, Cédric Soares, Juanfran","RB, RW, RB, RB, RB"
28866,K. Azamoum,CDM,0.0,"N. Barella, R. Cohade, A. Barák, P. Schiattarella, M. Lopez","CM, CM, ST, CM, CM"
28908,F. Guilbert,RB,1.0,"Y. Sabaly, F. Cacciatore, Cédric Soares, Zaldúa, A. Valencia","RB, RB, RB, RB, RB"
28922,T. Lemar,LW,0.4,"Koke, A. Ljajić, H. Çalhanoğlu, A. Kramarić, G. Sigurðsson","CM, CAM, LW, ST, LW"
28948,G. Fofana,CDM,0.2,"M. Vecino, M. Parolo, L. Lerager, J. Livermore, Pere Pons","CDM, CM, CM, CM, CM"
28965,O. Nguette,LW,1.0,"Bruma, M. Niang, Richarlison, F. Kamano, L. Bittencourt","LW, LW, LW, LW, LW"
28990,D. Liénard,CM,0.2,"T. Lemar, T. Mangani, G. Sigurðsson, C. Brunt, Kenedy","LW, CM, LW, RW, LW"
29137,J. Grimm,CDM,0.8,"Y. Aït Bennasser, Oriol Romeu, S. Ascacíbar, J. Lerma, C. Kramer","CM, CDM, CDM, CDM, CDM"
29291,J. Giraudon,CB,1.0,"C. Kerbrat, C. Yamberé, M. Jørgensen, Luis Hernández, R. Varane","CB, CB, CB, CB, CB"
29474,R. Thomas,CB,1.0,"Víctor Ruíz, N. Aké, A. Mawson, C. Jullien, Mario Hermoso","CB, CB, CB, CB, CB"
29588,E. Seka,CB,0.0,"Cuco Martina, C. Ansaldi, Javi Manquillo, G. Letizia, Bernardo","LB, LB, LB, LB, LB"
29616,P. Martinez,LB,0.0,"Íñigo Martínez, M. Hinteregger, A. Toșca, J. Alonso, Felipe","CB, CB, CB, CB, RB"
29640,M. Lemina,CM,0.4,"N. Şahin, A. Doucouré, A. Bertolacci, A. Rabiot, L. Biglia","CDM, CDM, CM, CM, CDM"
29641,B. Pelé,LW,0.6,"José Luis Morales, S. Grandsir, L. Bailey, A. Januzaj, J. Brekalo","LW, RW, LW, RW, LW"
29748,F. Chafik,RB,0.8,"Y. Sabaly, J. Korb, A. Beck, Barragán, H. Hateboer","RB, RB, RB, RB, RW"
30320,O. El Hajjam,RB,1.0,"R. Rosales, V. Manceau, J. Korb, Hugo Mallo, B. Bereszyński","RB, RB, RB, RB, RB"
30427,J. Marié,CM,0.4,"Guilherme, Tomás Pina, Y. Aït Bennasser, R. Gagliardini, Oriol Romeu","CDM, CM, CM, CDM, CDM"
30437,F. Mollet,CAM,0.2,"R. de Paul, G. Kakuta, J. Ayew, D. Payet, F. Tait","ST, ST, ST, CAM, RW"
31528,N. Kanté,CDM,0.6,"M. Badelj, E. Can, A. Doucouré, F. Magnanelli, G. Xhaka","CDM, CM, CDM, CDM, CM"
32577,Sidnei,CB,1.0,"P. Jones, A. Mawson, J. Vestergaard, Jemerson, K. Rekik","CB, CB, CB, CB, CB"
32636,C. Tosun,ST,0.8,"D. Alli, S. Long, Kike García, S. Rondón, Mariano Díaz","CAM, ST, ST, ST, ST"
32652,E. Çolak,CAM,0.6,"Y. Benzia, C. Eriksen, Jonathan Viera, G. Kakuta, J. Rodríguez","CAM, CAM, CM, ST, CAM"
32959,P. Pekarík,RB,1.0,"T. Gebre Selassie, P. Verhaegh, P. Zabaleta, K. Naughton, A. Beck","RB, RB, RB, RB, RB"
32968,N. Amrabat,RW,0.0,"M. Politano, R. Palacio, I. Sarr, D. Tadić, F. Kostić","LW, ST, LW, CAM, LW"
37714,Y. El Ghanassy,LW,0.8,"José Luis Morales, S. Grandsir, Douglas Costa, M. Politano, J. Brekalo","LW, RW, LW, LW, LW"
37725,C. Kouyaté,CDM,0.0,"R. Cohade, S. Missiroli, V. Darida, Illarramendi, L. Lerager","CM, CM, CM, CM, CM"
37732,L. Biglia,CDM,1.0,"Fernandinho, Lucas Leiva, E. Pulgar, F. Magnanelli, M. Badelj","CDM, CDM, CDM, CDM, CDM"
37739,D. Praet,CM,0.6,"C. Gentner, R. Cabella, A. Harit, A. Ioniţă, N. Barella","CM, CAM, RW, CM, CM"
37745,J. Lukaku,LW,0.4,"D. Laxalt, J. Mojica, A. Masuaku, C. Günter, D. Rose","LW, LW, LB, LB, LB"
37796,D. Miličević,CAM,0.2,"G. Sigurðsson, Luis Alberto, D. Payet, T. Lemar, A. Kramarić","LW, ST, CAM, LW, ST"
37824,T. Meunier,RB,1.0,"Barragán, A. Valencia, Daniel Carvajal, A. Rosi, Rubén Peña","RB, RB, RB, RB, RB"
37831,C. Bacca,ST,1.0,"A. Pléa, C. Immobile, Willian José, L. Suárez, K. Benzema","ST, ST, ST, ST, ST"
37836,M. Lestienne,LW,0.0,"A. El Ghazi, M. Ritchie, T. Castagne, B. Henrichs, M. Wolf","RW, RW, RW, RB, RW"
37948,A. Finnbogason,ST,1.0,"S. Haller, E. Rivière, J. Calleri, F. Quagliarella, Maxi Gómez","ST, ST, ST, ST, ST"
38015,S. Peeters,CAM,0.2,"Álex Granell, Luis Alberto, G. Sigurðsson, E. Bardhi, M. Brozović","CM, ST, LW, CAM, CM"
38021,K. De Bruyne,CAM,0.6,"V. Birsa, Susaeta, C. Eriksen, D. Berardi, M. Özil","CAM, RW, CAM, RW, CAM"
38031,C. Benteke,ST,1.0,"H. Kane, E. Rivière, Mariano Díaz, Álvaro Morata, J. Calleri","ST, ST, ST, ST, ST"
38079,D. Opare,RB,1.0,"Zaldúa, J. Ward, Martín, M. Deplagne, J. Korb","RB, RB, RB, RB, RB"
38093,M. Batshuayi,ST,0.8,"L. Messi, Maxi Gómez, R. Lukaku, G. Higuaín, S. Zaza","RW, ST, ST, ST, ST"
38095,S. Gakpé,RW,0.4,"M. Benassi, A. Fulgini, Iago Falqué, M. Eggestein, M. Sabitzer","CM, RW, RW, CM, CAM"
38377,L. Depoitre,ST,0.8,"S. Haller, Raúl García, Gerard Moreno, Aduriz, Jorge Molina","ST, CAM, ST, ST, ST"
38532,E. Zukanović,CB,0.8,"Felipe, D. Heintz, D. Congré, A. Diallo, Ş. Radu","RB, CB, CB, CB, CB"
40301,Lucas Lima,LB,1.0,"P. Max, A. Kolarov, J. Holebas, José Ángel, J. Willems","LB, LB, LB, LB, LB"
40538,Leandro Castán,CB,0.8,"B. Hübner, Muniesa, R. van Drongelen, M. Nastasić, Felipe","CB, CB, CB, CB, RB"
40539,Marquinhos,CB,1.0,"Piqué, G. Pezzella, J. Boateng, Marcelo, S. Papastathopoulos","CB, CB, CB, CB, CB"
40550,Paulinho,CM,0.6,"E. Skhiri, Pere Pons, Fabián, G. Lo Celso, M. Vecino","CDM, CM, CM, CM, CDM"
40614,Guilherme,CDM,0.8,"I. Radovanović, Y. Aït Bennasser, E. Pulgar, B. Santamaria, W. Ndidi","CDM, CM, CDM, CDM, CDM"
40657,Wendell,LB,1.0,"M. Schmelzer, Jonny, Douglas Santos, Dani Castellano, Sergio Escudero","LB, LB, LB, LB, LB"
40726,Allan,CM,0.8,"K. Havertz, F. Kessié, B. Cristante, P. Schiattarella, M. Benassi","CAM, CM, CM, CM, CM"
40756,Casemiro,CDM,1.0,"M. Badelj, Oriol Romeu, E. Pulgar, Lucas Leiva, J. Lerma","CDM, CDM, CDM, CDM, CDM"
40770,Willian José,ST,0.8,"A. Pléa, J. Briand, C. Bacca, N. Roux, S. Milinković-Savić","ST, ST, ST, ST, CM"
40806,Felipe Anderson,RW,0.0,"D. Tadić, M. Politano, R. Palacio, Munir, T. Hazard","CAM, LW, ST, ST, LW"
40810,Neymar,LW,0.8,"S. Mané, Philippe Coutinho, A. Sánchez, H. Çalhanoğlu, Luis Alberto","LW, LW, LW, LW, ST"
41034,Rafael Tolói,CB,1.0,"Azpilicueta, A. Izzo, Edgar Ié, Ramalho, D. Biraschi","CB, CB, CB, CB, CB"
41056,Thiago Mendes,CM,0.6,"Jonathan Viera, Pablo Fornals, P. Pogba, Y. Benzia, R. Nainggolan","CM, CAM, CM, CAM, CM"
41124,Naldo,CB,1.0,"João Miranda, J. Vestergaard, J. Murillo, P. Jones, Pablo","CB, CB, CB, CB, CB"
41127,Pablo,CB,1.0,"J. Murillo, N. Aké, J. Vestergaard, C. Jullien, João Miranda","CB, CB, CB, CB, CB"
41174,M. Lanzini,CAM,0.4,"Koke, R. Cabella, J. Draxler, Y. Mallı, M. Kruse","CM, CAM, LW, CAM, ST"
41363,Gabriel,CB,1.0,"D. Da Silva, J. Tomkins, M. Keane, Dante, P. Jagielka","CB, CB, CB, CB, CB"
43051,Gabriel,CAM,0.0,"A. Bertolacci, S. Milinković-Savić, Thiago Alcântara, J. Veretout, T. Bakayoko","CM, CM, CM, CM, CDM"
43196,Somália,RW,0.2,"M. Benassi, D. Wass, Iago Falqué, Portillo, L. Bender","CM, CM, RW, CAM, CDM"
43515,Andrei Girotto,CDM,0.4,"S. Fofana, Fabián, E. Skhiri, Pere Pons, I. Gueye","CM, CM, CDM, CM, CDM"
44251,Bruno Peres,RB,1.0,"K. Malcuit, Daniel Carvajal, Bellerín, Rubén Peña, E. Hysaj","RB, RB, RB, RB, RB"
44510,Vitor Hugo,CB,1.0,"C. Schindler, G. Cahill, J. Palomino, S. Bender, P. Djilobodji","CB, CB, CB, CB, CB"
45579,Everton Luiz,CDM,0.6,"M. Vecino, E. Skhiri, A. Zambo Anguissa, I. Rakitić, M. de Roon","CDM, CDM, CDM, CM, CM"
48318,Jonathan Cafu,RW,0.0,"A. Ndiaye, E. Choupo-Moting, Bruma, P. Sisto, D. Rolán","ST, LW, LW, LW, ST"
49856,D. Abraham,CB,1.0,"Gálvez, A. Mariappa, Diego Llorente, K. Théophile Catherine, J. Gouweleeuw","CB, CB, CB, CB, CB"
49857,A. Ajeti,CB,1.0,"C. Smalling, S. Mustafi, S. Prödl, B. Djimsiti, W. Reid","CB, CB, CB, CB, CB"
49859,A. Dragović,CB,1.0,"Unai Núñez, G. González, R. Varane, C. Varrault, Diego Llorente","CB, CB, CB, CB, CB"
49869,F. Frei,CM,0.4,"M. Badelj, M. Pjanić, Oriol Romeu, O. Etebo, A. Aquilani","CDM, CM, CDM, LW, CM"
49872,X. Shaqiri,RW,0.8,"R. Mahrez, Samu Castillejo, Malcom, V. Birsa, Iago Falqué","RW, RW, RW, CAM, RW"
49876,G. Xhaka,CM,0.2,"G. Imbula, M. Badelj, Fernandinho, N. Kanté, Sergio Busquets","CM, CDM, CDM, CDM, CDM"
49919,F. Moubandje,LB,1.0,"C. Traoré, Douglas Santos, F. Touré, Sergio Escudero, Y. Andreu","LB, LB, LB, LB, LB"
49971,M. Bauer,RB,0.8,"Y. Sabaly, F. Cacciatore, Iván Balliu, H. Hateboer, Juanfran","RB, RB, RB, RW, RB"
49979,D. Pavlovic,LB,1.0,"S. Malone, C. Daniels, Antunes, C. Biraghi, Gabriel Silva","LB, LB, LB, LB, LB"
49982,A. Abrashi,CDM,0.8,"I. Gueye, A. Touré, T. Rincón, Guilherme, G. Kondogbia","CDM, CDM, CM, CDM, CDM"
49991,R. Freuler,CM,0.8,"B. Matuidi, H. Aouar, A. Bertolacci, T. Kroos, D. Pröpper","CDM, CM, CM, CM, CM"
49997,S. Zuber,LB,0.6,"William, S. Padoin, A. Young, E. Insúa, F. Mattiello","LB, RB, LB, LB, LW"
50007,B. Djimsiti,CB,1.0,"M. Škriniar, S. Mustafi, A. Soumaoro, S. Bell, Danilo","CB, CB, CB, CB, CB"
50069,S. Widmer,RW,0.0,"Míchel, J. Korb, Mario, Y. Sabaly, Hugo Mallo","RB, RB, RB, RB, RB"
50073,A. Ioniţă,CM,0.6,"A. Mooy, D. Praet, R. Cabella, Pablo Fornals, J. Kurtič","CM, CM, CAM, CAM, CM"
50102,F. Schär,CB,1.0,"J. Tarkowski, Sergio Postigo, S. Cook, O. Vizcarrondo, D. Da Silva","CB, CB, CB, CB, CB"
50800,Miiko Albornoz,LB,0.8,"M. Olsson, Y. Andreu, M. Poundjé, L. Augustinsson, D. Laxalt","LB, LB, LB, LB, LW"
50805,F. Helander,CB,1.0,"D. Heintz, A. Laporte, Z. Feddal, B. Hübner, M. Nastasić","CB, CB, CB, CB, CB"
50812,J. Durmaz,LW,0.4,"Douglas Costa, T. Hazard, F. Tait, V. Lazaro, J. Bamba","LW, LW, RW, RW, RW"
51004,C. Borges,CDM,0.0,"R. Cohade, C. Gentner, A. Barák, Illarramendi, Fabián","CM, CM, ST, CM, CM"
51013,R. Quaison,ST,0.8,"Álvaro Morata, H. Kane, D. Alli, D. Mertens, L. Suárez","ST, ST, CAM, ST, ST"
51064,E. Krafth,RB,1.0,"V. Laurini, L. Kübler, P. Stenzel, Hugo Mallo, H. Traoré","RB, RB, RB, RB, RB"
51132,E. Forsberg,CAM,0.2,"Luis Alberto, Philippe Coutinho, N. Sliti, Neymar, A. Ljajić","ST, LW, LW, LW, CAM"
51145,O. Hiljemark,CM,0.2,"D. Payet, A. Mooy, João Mário, P. Groß, F. Fajr","CAM, CM, CAM, CAM, RW"
51151,M. Rohdén,RW,0.0,"A. Ioniţă, L. Rupp, D. Praet, J. McArthur, C. Gentner","CM, CM, CM, CM, CM"
51217,L. Augustinsson,LB,1.0,"Kévin Rodrigues, Aarón, C. Daniels, L. Baines, Jordi Alba","LB, LB, LB, LB, LB"
54380,O. Selnæs,CDM,0.8,"Rodri, I. Radovanović, J. Aholou, P. Bargfrede, L. Tousart","CM, CDM, CDM, CDM, CDM"
